"activityId","hasActivityType","hasLocation","hasTemporalExtent"
"A_INCP_PT","A_INCP","PT",2011
"A_INCL_PT","A_INCL","PT",2011
"A_INCM_PT","A_INCM","PT",2011
"A_INCT_PT","A_INCT","PT",2011
"A_INCW_PT","A_INCW","PT",2011
"A_INCO_PT","A_INCO","PT",2011
"A_BIOF_PT","A_BIOF","PT",2011
"A_BIOP_PT","A_BIOP","PT",2011
"A_COMF_PT","A_COMF","PT",2011
"A_COMW_PT","A_COMW","PT",2011
"A_WASF_PT","A_WASF","PT",2011
"A_WASO_PT","A_WASO","PT",2011
"A_LANF_PT","A_LANF","PT",2011
"A_LANP_PT","A_LANP","PT",2011
"A_LANL_PT","A_LANL","PT",2011
"A_LANI_PT","A_LANI","PT",2011
"A_LANT_PT","A_LANT","PT",2011
"A_LANW_PT","A_LANW","PT",2011
"A_ORGA_PT","A_ORGA","PT",2011
"A_RECR_PT","A_RECR","PT",2011
"A_OSER_PT","A_OSER","PT",2011
"A_PRHH_PT","A_PRHH","PT",2011
"A_PARI_RO","A_PARI","RO",2011
"A_WHEA_RO","A_WHEA","RO",2011
"A_OCER_RO","A_OCER","RO",2011
"A_FVEG_RO","A_FVEG","RO",2011
"A_OILS_RO","A_OILS","RO",2011
"A_SUGB_RO","A_SUGB","RO",2011
"A_FIBR_RO","A_FIBR","RO",2011
"A_OTCR_RO","A_OTCR","RO",2011
"A_CATL_RO","A_CATL","RO",2011
"A_PIGS_RO","A_PIGS","RO",2011
"A_PLTR_RO","A_PLTR","RO",2011
"A_OMEA_RO","A_OMEA","RO",2011
"A_OANP_RO","A_OANP","RO",2011
"A_MILK_RO","A_MILK","RO",2011
"A_MANC_RO","A_MANC","RO",2011
"A_FORE_RO","A_FORE","RO",2011
"A_FISH_RO","A_FISH","RO",2011
"A_COAL_RO","A_COAL","RO",2011
"A_COIL_RO","A_COIL","RO",2011
"A_GASE_RO","A_GASE","RO",2011
"A_ORAN_RO","A_ORAN","RO",2011
"A_COPO_RO","A_COPO","RO",2011
"A_PREO_RO","A_PREO","RO",2011
"A_LZTO_RO","A_LZTO","RO",2011
"A_ONFO_RO","A_ONFO","RO",2011
"A_STON_RO","A_STON","RO",2011
"A_SDCL_RO","A_SDCL","RO",2011
"A_CHMF_RO","A_CHMF","RO",2011
"A_PCAT_RO","A_PCAT","RO",2011
"A_PPIG_RO","A_PPIG","RO",2011
"A_PPLT_RO","A_PPLT","RO",2011
"A_POME_RO","A_POME","RO",2011
"A_VOIL_RO","A_VOIL","RO",2011
"A_DAIR_RO","A_DAIR","RO",2011
"A_RICE_RO","A_RICE","RO",2011
"A_SUGR_RO","A_SUGR","RO",2011
"A_OFOD_RO","A_OFOD","RO",2011
"A_BEVR_RO","A_BEVR","RO",2011
"A_FSHP_RO","A_FSHP","RO",2011
"A_TOBC_RO","A_TOBC","RO",2011
"A_TEXT_RO","A_TEXT","RO",2011
"A_GARM_RO","A_GARM","RO",2011
"A_LETH_RO","A_LETH","RO",2011
"A_WOOD_RO","A_WOOD","RO",2011
"A_WOOW_RO","A_WOOW","RO",2011
"A_PULP_RO","A_PULP","RO",2011
"A_PAPR_RO","A_PAPR","RO",2011
"A_PAPE_RO","A_PAPE","RO",2011
"A_MDIA_RO","A_MDIA","RO",2011
"A_REFN_RO","A_REFN","RO",2011
"A_PLAS_RO","A_PLAS","RO",2011
"A_PLAW_RO","A_PLAW","RO",2011
"A_NFER_RO","A_NFER","RO",2011
"A_PFER_RO","A_PFER","RO",2011
"A_CHEM_RO","A_CHEM","RO",2011
"A_RUBP_RO","A_RUBP","RO",2011
"A_GLAS_RO","A_GLAS","RO",2011
"A_GLAW_RO","A_GLAW","RO",2011
"A_CRMC_RO","A_CRMC","RO",2011
"A_BRIK_RO","A_BRIK","RO",2011
"A_CMNT_RO","A_CMNT","RO",2011
"A_ASHW_RO","A_ASHW","RO",2011
"A_ONMM_RO","A_ONMM","RO",2011
"A_STEL_RO","A_STEL","RO",2011
"A_STEW_RO","A_STEW","RO",2011
"A_PREM_RO","A_PREM","RO",2011
"A_ALUM_RO","A_ALUM","RO",2011
"A_ALUW_RO","A_ALUW","RO",2011
"A_LZTP_RO","A_LZTP","RO",2011
"A_LZTW_RO","A_LZTW","RO",2011
"A_COPP_RO","A_COPP","RO",2011
"A_COPW_RO","A_COPW","RO",2011
"A_ONFM_RO","A_ONFM","RO",2011
"A_METC_RO","A_METC","RO",2011
"A_FABM_RO","A_FABM","RO",2011
"A_MACH_RO","A_MACH","RO",2011
"A_OFMA_RO","A_OFMA","RO",2011
"A_ELMA_RO","A_ELMA","RO",2011
"A_RATV_RO","A_RATV","RO",2011
"A_MEIN_RO","A_MEIN","RO",2011
"A_MOTO_RO","A_MOTO","RO",2011
"A_OTRE_RO","A_OTRE","RO",2011
"A_FURN_RO","A_FURN","RO",2011
"A_RYMS_RO","A_RYMS","RO",2011
"A_BOTW_RO","A_BOTW","RO",2011
"A_POWC_RO","A_POWC","RO",2011
"A_POWG_RO","A_POWG","RO",2011
"A_POWN_RO","A_POWN","RO",2011
"A_POWH_RO","A_POWH","RO",2011
"A_POWW_RO","A_POWW","RO",2011
"A_POWP_RO","A_POWP","RO",2011
"A_POWB_RO","A_POWB","RO",2011
"A_POWS_RO","A_POWS","RO",2011
"A_POWT_RO","A_POWT","RO",2011
"A_POWD_RO","A_POWD","RO",2011
"A_GASD_RO","A_GASD","RO",2011
"A_HWAT_RO","A_HWAT","RO",2011
"A_WATR_RO","A_WATR","RO",2011
"A_CONS_RO","A_CONS","RO",2011
"A_CONW_RO","A_CONW","RO",2011
"A_TDMO_RO","A_TDMO","RO",2011
"A_TDFU_RO","A_TDFU","RO",2011
"A_TDWH_RO","A_TDWH","RO",2011
"A_TDRT_RO","A_TDRT","RO",2011
"A_HORE_RO","A_HORE","RO",2011
"A_TRAI_RO","A_TRAI","RO",2011
"A_TLND_RO","A_TLND","RO",2011
"A_TPIP_RO","A_TPIP","RO",2011
"A_TWAS_RO","A_TWAS","RO",2011
"A_TWAI_RO","A_TWAI","RO",2011
"A_TAIR_RO","A_TAIR","RO",2011
"A_TAUX_RO","A_TAUX","RO",2011
"A_PTEL_RO","A_PTEL","RO",2011
"A_FINT_RO","A_FINT","RO",2011
"A_FINS_RO","A_FINS","RO",2011
"A_FAUX_RO","A_FAUX","RO",2011
"A_REAL_RO","A_REAL","RO",2011
"A_MARE_RO","A_MARE","RO",2011
"A_COMP_RO","A_COMP","RO",2011
"A_RESD_RO","A_RESD","RO",2011
"A_OBUS_RO","A_OBUS","RO",2011
"A_PADF_RO","A_PADF","RO",2011
"A_EDUC_RO","A_EDUC","RO",2011
"A_HEAL_RO","A_HEAL","RO",2011
"A_INCF_RO","A_INCF","RO",2011
"A_INCP_RO","A_INCP","RO",2011
"A_INCL_RO","A_INCL","RO",2011
"A_INCM_RO","A_INCM","RO",2011
"A_INCT_RO","A_INCT","RO",2011
"A_INCW_RO","A_INCW","RO",2011
"A_INCO_RO","A_INCO","RO",2011
"A_BIOS_RO","A_BIOS","RO",2011
"A_COMF_RO","A_COMF","RO",2011
"A_WASF_RO","A_WASF","RO",2011
"A_WASO_RO","A_WASO","RO",2011
"A_LANF_RO","A_LANF","RO",2011
"A_LANP_RO","A_LANP","RO",2011
"A_LANL_RO","A_LANL","RO",2011
"A_LANI_RO","A_LANI","RO",2011
"A_LANT_RO","A_LANT","RO",2011
"A_LANW_RO","A_LANW","RO",2011
"A_ORGA_RO","A_ORGA","RO",2011
"A_RECR_RO","A_RECR","RO",2011
"A_OSER_RO","A_OSER","RO",2011
"A_PARI_RU","A_PARI","RU",2011
"A_WHEA_RU","A_WHEA","RU",2011
"A_OCER_RU","A_OCER","RU",2011
"A_FVEG_RU","A_FVEG","RU",2011
"A_OILS_RU","A_OILS","RU",2011
"A_SUGB_RU","A_SUGB","RU",2011
"A_FIBR_RU","A_FIBR","RU",2011
"A_OTCR_RU","A_OTCR","RU",2011
"A_CATL_RU","A_CATL","RU",2011
"A_PIGS_RU","A_PIGS","RU",2011
"A_PLTR_RU","A_PLTR","RU",2011
"A_OMEA_RU","A_OMEA","RU",2011
"A_OANP_RU","A_OANP","RU",2011
"A_MILK_RU","A_MILK","RU",2011
"A_FORE_RU","A_FORE","RU",2011
"A_FISH_RU","A_FISH","RU",2011
"A_COAL_RU","A_COAL","RU",2011
"A_COIL_RU","A_COIL","RU",2011
"A_GASE_RU","A_GASE","RU",2011
"A_ORAN_RU","A_ORAN","RU",2011
"A_IRON_RU","A_IRON","RU",2011
"A_COPO_RU","A_COPO","RU",2011
"A_NIKO_RU","A_NIKO","RU",2011
"A_ALUO_RU","A_ALUO","RU",2011
"A_PREO_RU","A_PREO","RU",2011
"A_LZTO_RU","A_LZTO","RU",2011
"A_ONFO_RU","A_ONFO","RU",2011
"A_STON_RU","A_STON","RU",2011
"A_SDCL_RU","A_SDCL","RU",2011
"A_CHMF_RU","A_CHMF","RU",2011
"A_PCAT_RU","A_PCAT","RU",2011
"A_PPIG_RU","A_PPIG","RU",2011
"A_PPLT_RU","A_PPLT","RU",2011
"A_POME_RU","A_POME","RU",2011
"A_VOIL_RU","A_VOIL","RU",2011
"A_DAIR_RU","A_DAIR","RU",2011
"A_RICE_RU","A_RICE","RU",2011
"A_SUGR_RU","A_SUGR","RU",2011
"A_OFOD_RU","A_OFOD","RU",2011
"A_BEVR_RU","A_BEVR","RU",2011
"A_FSHP_RU","A_FSHP","RU",2011
"A_TOBC_RU","A_TOBC","RU",2011
"A_TEXT_RU","A_TEXT","RU",2011
"A_GARM_RU","A_GARM","RU",2011
"A_LETH_RU","A_LETH","RU",2011
"A_WOOD_RU","A_WOOD","RU",2011
"A_WOOW_RU","A_WOOW","RU",2011
"A_PULP_RU","A_PULP","RU",2011
"A_PAPR_RU","A_PAPR","RU",2011
"A_PAPE_RU","A_PAPE","RU",2011
"A_MDIA_RU","A_MDIA","RU",2011
"A_COKE_RU","A_COKE","RU",2011
"A_REFN_RU","A_REFN","RU",2011
"A_NUCF_RU","A_NUCF","RU",2011
"A_PLAS_RU","A_PLAS","RU",2011
"A_PLAW_RU","A_PLAW","RU",2011
"A_NFER_RU","A_NFER","RU",2011
"A_PFER_RU","A_PFER","RU",2011
"A_CHEM_RU","A_CHEM","RU",2011
"A_RUBP_RU","A_RUBP","RU",2011
"A_GLAS_RU","A_GLAS","RU",2011
"A_GLAW_RU","A_GLAW","RU",2011
"A_CRMC_RU","A_CRMC","RU",2011
"A_BRIK_RU","A_BRIK","RU",2011
"A_CMNT_RU","A_CMNT","RU",2011
"A_ASHW_RU","A_ASHW","RU",2011
"A_ONMM_RU","A_ONMM","RU",2011
"A_STEL_RU","A_STEL","RU",2011
"A_STEW_RU","A_STEW","RU",2011
"A_PREM_RU","A_PREM","RU",2011
"A_PREW_RU","A_PREW","RU",2011
"A_ALUM_RU","A_ALUM","RU",2011
"A_ALUW_RU","A_ALUW","RU",2011
"A_LZTP_RU","A_LZTP","RU",2011
"A_COPP_RU","A_COPP","RU",2011
"A_COPW_RU","A_COPW","RU",2011
"A_ONFM_RU","A_ONFM","RU",2011
"A_ONFW_RU","A_ONFW","RU",2011
"A_METC_RU","A_METC","RU",2011
"A_FABM_RU","A_FABM","RU",2011
"A_MACH_RU","A_MACH","RU",2011
"A_OFMA_RU","A_OFMA","RU",2011
"A_ELMA_RU","A_ELMA","RU",2011
"A_RATV_RU","A_RATV","RU",2011
"A_MEIN_RU","A_MEIN","RU",2011
"A_MOTO_RU","A_MOTO","RU",2011
"A_OTRE_RU","A_OTRE","RU",2011
"A_FURN_RU","A_FURN","RU",2011
"A_RYMS_RU","A_RYMS","RU",2011
"A_POWC_RU","A_POWC","RU",2011
"A_POWG_RU","A_POWG","RU",2011
"A_POWN_RU","A_POWN","RU",2011
"A_POWH_RU","A_POWH","RU",2011
"A_POWW_RU","A_POWW","RU",2011
"A_POWP_RU","A_POWP","RU",2011
"A_POWB_RU","A_POWB","RU",2011
"A_POWM_RU","A_POWM","RU",2011
"A_POWT_RU","A_POWT","RU",2011
"A_POWD_RU","A_POWD","RU",2011
"A_GASD_RU","A_GASD","RU",2011
"A_HWAT_RU","A_HWAT","RU",2011
"A_WATR_RU","A_WATR","RU",2011
"A_CONS_RU","A_CONS","RU",2011
"A_TDMO_RU","A_TDMO","RU",2011
"A_TDFU_RU","A_TDFU","RU",2011
"A_TDWH_RU","A_TDWH","RU",2011
"A_TDRT_RU","A_TDRT","RU",2011
"A_HORE_RU","A_HORE","RU",2011
"A_TRAI_RU","A_TRAI","RU",2011
"A_TLND_RU","A_TLND","RU",2011
"A_TPIP_RU","A_TPIP","RU",2011
"A_TWAS_RU","A_TWAS","RU",2011
"A_TWAI_RU","A_TWAI","RU",2011
"A_TAIR_RU","A_TAIR","RU",2011
"A_TAUX_RU","A_TAUX","RU",2011
"A_PTEL_RU","A_PTEL","RU",2011
"A_FINT_RU","A_FINT","RU",2011
"A_FINS_RU","A_FINS","RU",2011
"A_FAUX_RU","A_FAUX","RU",2011
"A_REAL_RU","A_REAL","RU",2011
"A_MARE_RU","A_MARE","RU",2011
"A_COMP_RU","A_COMP","RU",2011
"A_RESD_RU","A_RESD","RU",2011
"A_OBUS_RU","A_OBUS","RU",2011
"A_PADF_RU","A_PADF","RU",2011
"A_EDUC_RU","A_EDUC","RU",2011
"A_HEAL_RU","A_HEAL","RU",2011
"A_INCF_RU","A_INCF","RU",2011
"A_INCP_RU","A_INCP","RU",2011
"A_INCL_RU","A_INCL","RU",2011
"A_INCM_RU","A_INCM","RU",2011
"A_INCT_RU","A_INCT","RU",2011
"A_INCW_RU","A_INCW","RU",2011
"A_INCO_RU","A_INCO","RU",2011
"A_WASF_RU","A_WASF","RU",2011
"A_WASO_RU","A_WASO","RU",2011
"A_LANF_RU","A_LANF","RU",2011
"A_LANP_RU","A_LANP","RU",2011
"A_LANL_RU","A_LANL","RU",2011
"A_LANI_RU","A_LANI","RU",2011
"A_LANT_RU","A_LANT","RU",2011
"A_LANW_RU","A_LANW","RU",2011
"A_ORGA_RU","A_ORGA","RU",2011
"A_RECR_RU","A_RECR","RU",2011
"A_OSER_RU","A_OSER","RU",2011
"A_PRHH_RU","A_PRHH","RU",2011
"A_WHEA_SK","A_WHEA","SK",2011
"A_OCER_SK","A_OCER","SK",2011
"A_FVEG_SK","A_FVEG","SK",2011
"A_OILS_SK","A_OILS","SK",2011
"A_SUGB_SK","A_SUGB","SK",2011
"A_FIBR_SK","A_FIBR","SK",2011
"A_OTCR_SK","A_OTCR","SK",2011
"A_CATL_SK","A_CATL","SK",2011
"A_PIGS_SK","A_PIGS","SK",2011
"A_PLTR_SK","A_PLTR","SK",2011
"A_OMEA_SK","A_OMEA","SK",2011
"A_OANP_SK","A_OANP","SK",2011
"A_MILK_SK","A_MILK","SK",2011
"A_FORE_SK","A_FORE","SK",2011
"A_FISH_SK","A_FISH","SK",2011
"A_COAL_SK","A_COAL","SK",2011
"A_COIL_SK","A_COIL","SK",2011
"A_GASE_SK","A_GASE","SK",2011
"A_COPO_SK","A_COPO","SK",2011
"A_PREO_SK","A_PREO","SK",2011
"A_LZTO_SK","A_LZTO","SK",2011
"A_STON_SK","A_STON","SK",2011
"A_SDCL_SK","A_SDCL","SK",2011
"A_CHMF_SK","A_CHMF","SK",2011
"A_PCAT_SK","A_PCAT","SK",2011
"A_PPIG_SK","A_PPIG","SK",2011
"A_PPLT_SK","A_PPLT","SK",2011
"A_POME_SK","A_POME","SK",2011
"A_VOIL_SK","A_VOIL","SK",2011
"A_DAIR_SK","A_DAIR","SK",2011
"A_SUGR_SK","A_SUGR","SK",2011
"A_OFOD_SK","A_OFOD","SK",2011
"A_BEVR_SK","A_BEVR","SK",2011
"A_FSHP_SK","A_FSHP","SK",2011
"A_TOBC_SK","A_TOBC","SK",2011
"A_TEXT_SK","A_TEXT","SK",2011
"A_GARM_SK","A_GARM","SK",2011
"A_LETH_SK","A_LETH","SK",2011
"A_WOOD_SK","A_WOOD","SK",2011
"A_WOOW_SK","A_WOOW","SK",2011
"A_PULP_SK","A_PULP","SK",2011
"A_PAPR_SK","A_PAPR","SK",2011
"A_PAPE_SK","A_PAPE","SK",2011
"A_MDIA_SK","A_MDIA","SK",2011
"A_COKE_SK","A_COKE","SK",2011
"A_REFN_SK","A_REFN","SK",2011
"A_PLAS_SK","A_PLAS","SK",2011
"A_PLAW_SK","A_PLAW","SK",2011
"A_NFER_SK","A_NFER","SK",2011
"A_PFER_SK","A_PFER","SK",2011
"A_CHEM_SK","A_CHEM","SK",2011
"A_RUBP_SK","A_RUBP","SK",2011
"A_GLAS_SK","A_GLAS","SK",2011
"A_GLAW_SK","A_GLAW","SK",2011
"A_CRMC_SK","A_CRMC","SK",2011
"A_BRIK_SK","A_BRIK","SK",2011
"A_CMNT_SK","A_CMNT","SK",2011
"A_ASHW_SK","A_ASHW","SK",2011
"A_ONMM_SK","A_ONMM","SK",2011
"A_STEL_SK","A_STEL","SK",2011
"A_STEW_SK","A_STEW","SK",2011
"A_PREM_SK","A_PREM","SK",2011
"A_ALUM_SK","A_ALUM","SK",2011
"A_LZTP_SK","A_LZTP","SK",2011
"A_COPP_SK","A_COPP","SK",2011
"A_COPW_SK","A_COPW","SK",2011
"A_ONFM_SK","A_ONFM","SK",2011
"A_ONFW_SK","A_ONFW","SK",2011
"A_METC_SK","A_METC","SK",2011
"A_FABM_SK","A_FABM","SK",2011
"A_MACH_SK","A_MACH","SK",2011
"A_OFMA_SK","A_OFMA","SK",2011
"A_ELMA_SK","A_ELMA","SK",2011
"A_RATV_SK","A_RATV","SK",2011
"A_MEIN_SK","A_MEIN","SK",2011
"A_MOTO_SK","A_MOTO","SK",2011
"A_OTRE_SK","A_OTRE","SK",2011
"A_FURN_SK","A_FURN","SK",2011
"A_RYMS_SK","A_RYMS","SK",2011
"A_BOTW_SK","A_BOTW","SK",2011
"A_POWC_SK","A_POWC","SK",2011
"A_POWG_SK","A_POWG","SK",2011
"A_POWN_SK","A_POWN","SK",2011
"A_POWH_SK","A_POWH","SK",2011
"A_POWW_SK","A_POWW","SK",2011
"A_POWP_SK","A_POWP","SK",2011
"A_POWB_SK","A_POWB","SK",2011
"A_POWS_SK","A_POWS","SK",2011
"A_POWT_SK","A_POWT","SK",2011
"A_POWD_SK","A_POWD","SK",2011
"A_GASD_SK","A_GASD","SK",2011
"A_HWAT_SK","A_HWAT","SK",2011
"A_WATR_SK","A_WATR","SK",2011
"A_CONS_SK","A_CONS","SK",2011
"A_CONW_SK","A_CONW","SK",2011
"A_TDMO_SK","A_TDMO","SK",2011
"A_TDFU_SK","A_TDFU","SK",2011
"A_TDWH_SK","A_TDWH","SK",2011
"A_TDRT_SK","A_TDRT","SK",2011
"A_HORE_SK","A_HORE","SK",2011
"A_TRAI_SK","A_TRAI","SK",2011
"A_TLND_SK","A_TLND","SK",2011
"A_TPIP_SK","A_TPIP","SK",2011
"A_TWAS_SK","A_TWAS","SK",2011
"A_TWAI_SK","A_TWAI","SK",2011
"A_TAIR_SK","A_TAIR","SK",2011
"A_TAUX_SK","A_TAUX","SK",2011
"A_PTEL_SK","A_PTEL","SK",2011
"A_FINT_SK","A_FINT","SK",2011
"A_FINS_SK","A_FINS","SK",2011
"A_FAUX_SK","A_FAUX","SK",2011
"A_REAL_SK","A_REAL","SK",2011
"A_MARE_SK","A_MARE","SK",2011
"A_COMP_SK","A_COMP","SK",2011
"A_RESD_SK","A_RESD","SK",2011
"A_OBUS_SK","A_OBUS","SK",2011
"A_PADF_SK","A_PADF","SK",2011
"A_EDUC_SK","A_EDUC","SK",2011
"A_HEAL_SK","A_HEAL","SK",2011
"A_INCF_SK","A_INCF","SK",2011
"A_INCP_SK","A_INCP","SK",2011
"A_INCL_SK","A_INCL","SK",2011
"A_INCM_SK","A_INCM","SK",2011
"A_INCT_SK","A_INCT","SK",2011
"A_INCW_SK","A_INCW","SK",2011
"A_INCO_SK","A_INCO","SK",2011
"A_BIOS_SK","A_BIOS","SK",2011
"A_COMF_SK","A_COMF","SK",2011
"A_WASF_SK","A_WASF","SK",2011
"A_WASO_SK","A_WASO","SK",2011
"A_LANF_SK","A_LANF","SK",2011
"A_LANP_SK","A_LANP","SK",2011
"A_LANL_SK","A_LANL","SK",2011
"A_LANI_SK","A_LANI","SK",2011
"A_LANT_SK","A_LANT","SK",2011
"A_LANW_SK","A_LANW","SK",2011
"A_ORGA_SK","A_ORGA","SK",2011
"A_RECR_SK","A_RECR","SK",2011
"A_OSER_SK","A_OSER","SK",2011
"A_PRHH_SK","A_PRHH","SK",2011
"A_WHEA_SI","A_WHEA","SI",2011
"A_OCER_SI","A_OCER","SI",2011
"A_FVEG_SI","A_FVEG","SI",2011
"A_OILS_SI","A_OILS","SI",2011
"A_SUGB_SI","A_SUGB","SI",2011
"A_OTCR_SI","A_OTCR","SI",2011
"A_CATL_SI","A_CATL","SI",2011
"A_PIGS_SI","A_PIGS","SI",2011
"A_PLTR_SI","A_PLTR","SI",2011
"A_OMEA_SI","A_OMEA","SI",2011
"A_OANP_SI","A_OANP","SI",2011
"A_MILK_SI","A_MILK","SI",2011
"A_MANC_SI","A_MANC","SI",2011
"A_FORE_SI","A_FORE","SI",2011
"A_FISH_SI","A_FISH","SI",2011
"A_COAL_SI","A_COAL","SI",2011
"A_GASE_SI","A_GASE","SI",2011
"A_STON_SI","A_STON","SI",2011
"A_SDCL_SI","A_SDCL","SI",2011
"A_CHMF_SI","A_CHMF","SI",2011
"A_PCAT_SI","A_PCAT","SI",2011
"A_PPIG_SI","A_PPIG","SI",2011
"A_PPLT_SI","A_PPLT","SI",2011
"A_POME_SI","A_POME","SI",2011
"A_VOIL_SI","A_VOIL","SI",2011
"A_DAIR_SI","A_DAIR","SI",2011
"A_SUGR_SI","A_SUGR","SI",2011
"A_OFOD_SI","A_OFOD","SI",2011
"A_BEVR_SI","A_BEVR","SI",2011
"A_FSHP_SI","A_FSHP","SI",2011
"A_TOBC_SI","A_TOBC","SI",2011
"A_TEXT_SI","A_TEXT","SI",2011
"A_GARM_SI","A_GARM","SI",2011
"A_LETH_SI","A_LETH","SI",2011
"A_WOOD_SI","A_WOOD","SI",2011
"A_WOOW_SI","A_WOOW","SI",2011
"A_PULP_SI","A_PULP","SI",2011
"A_PAPR_SI","A_PAPR","SI",2011
"A_PAPE_SI","A_PAPE","SI",2011
"A_MDIA_SI","A_MDIA","SI",2011
"A_COKE_SI","A_COKE","SI",2011
"A_REFN_SI","A_REFN","SI",2011
"A_NUCF_SI","A_NUCF","SI",2011
"A_PLAS_SI","A_PLAS","SI",2011
"A_PLAW_SI","A_PLAW","SI",2011
"A_CHEM_SI","A_CHEM","SI",2011
"A_RUBP_SI","A_RUBP","SI",2011
"A_GLAS_SI","A_GLAS","SI",2011
"A_GLAW_SI","A_GLAW","SI",2011
"A_CRMC_SI","A_CRMC","SI",2011
"A_BRIK_SI","A_BRIK","SI",2011
"A_CMNT_SI","A_CMNT","SI",2011
"A_ASHW_SI","A_ASHW","SI",2011
"A_ONMM_SI","A_ONMM","SI",2011
"A_STEL_SI","A_STEL","SI",2011
"A_STEW_SI","A_STEW","SI",2011
"A_ALUM_SI","A_ALUM","SI",2011
"A_ALUW_SI","A_ALUW","SI",2011
"A_LZTP_SI","A_LZTP","SI",2011
"A_LZTW_SI","A_LZTW","SI",2011
"A_COPP_SI","A_COPP","SI",2011
"A_ONFM_SI","A_ONFM","SI",2011
"A_ONFW_SI","A_ONFW","SI",2011
"A_METC_SI","A_METC","SI",2011
"A_FABM_SI","A_FABM","SI",2011
"A_MACH_SI","A_MACH","SI",2011
"A_OFMA_SI","A_OFMA","SI",2011
"A_ELMA_SI","A_ELMA","SI",2011
"A_RATV_SI","A_RATV","SI",2011
"A_MEIN_SI","A_MEIN","SI",2011
"A_MOTO_SI","A_MOTO","SI",2011
"A_OTRE_SI","A_OTRE","SI",2011
"A_FURN_SI","A_FURN","SI",2011
"A_RYMS_SI","A_RYMS","SI",2011
"A_BOTW_SI","A_BOTW","SI",2011
"A_POWC_SI","A_POWC","SI",2011
"A_POWG_SI","A_POWG","SI",2011
"A_POWN_SI","A_POWN","SI",2011
"A_POWH_SI","A_POWH","SI",2011
"A_POWP_SI","A_POWP","SI",2011
"A_POWB_SI","A_POWB","SI",2011
"A_POWS_SI","A_POWS","SI",2011
"A_POWT_SI","A_POWT","SI",2011
"A_POWD_SI","A_POWD","SI",2011
"A_GASD_SI","A_GASD","SI",2011
"A_HWAT_SI","A_HWAT","SI",2011
"A_WATR_SI","A_WATR","SI",2011
"A_CONS_SI","A_CONS","SI",2011
"A_CONW_SI","A_CONW","SI",2011
"A_TDMO_SI","A_TDMO","SI",2011
"A_TDFU_SI","A_TDFU","SI",2011
"A_TDWH_SI","A_TDWH","SI",2011
"A_TDRT_SI","A_TDRT","SI",2011
"A_HORE_SI","A_HORE","SI",2011
"A_TRAI_SI","A_TRAI","SI",2011
"A_TLND_SI","A_TLND","SI",2011
"A_TPIP_SI","A_TPIP","SI",2011
"A_TWAS_SI","A_TWAS","SI",2011
"A_TWAI_SI","A_TWAI","SI",2011
"A_TAIR_SI","A_TAIR","SI",2011
"A_TAUX_SI","A_TAUX","SI",2011
"A_PTEL_SI","A_PTEL","SI",2011
"A_FINT_SI","A_FINT","SI",2011
"A_FINS_SI","A_FINS","SI",2011
"A_FAUX_SI","A_FAUX","SI",2011
"A_REAL_SI","A_REAL","SI",2011
"A_MARE_SI","A_MARE","SI",2011
"A_COMP_SI","A_COMP","SI",2011
"A_RESD_SI","A_RESD","SI",2011
"A_OBUS_SI","A_OBUS","SI",2011
"A_PADF_SI","A_PADF","SI",2011
"A_EDUC_SI","A_EDUC","SI",2011
"A_HEAL_SI","A_HEAL","SI",2011
"A_INCP_SI","A_INCP","SI",2011
"A_INCL_SI","A_INCL","SI",2011
"A_INCM_SI","A_INCM","SI",2011
"A_INCW_SI","A_INCW","SI",2011
"A_INCO_SI","A_INCO","SI",2011
"A_BIOS_SI","A_BIOS","SI",2011
"A_COMF_SI","A_COMF","SI",2011
"A_WASF_SI","A_WASF","SI",2011
"A_WASO_SI","A_WASO","SI",2011
"A_LANF_SI","A_LANF","SI",2011
"A_LANP_SI","A_LANP","SI",2011
"A_LANL_SI","A_LANL","SI",2011
"A_LANI_SI","A_LANI","SI",2011
"A_LANT_SI","A_LANT","SI",2011
"A_LANW_SI","A_LANW","SI",2011
"A_ORGA_SI","A_ORGA","SI",2011
"A_RECR_SI","A_RECR","SI",2011
"A_OSER_SI","A_OSER","SI",2011
"A_PRHH_SI","A_PRHH","SI",2011
"A_PARI_ZA","A_PARI","ZA",2011
"A_WHEA_ZA","A_WHEA","ZA",2011
"A_OCER_ZA","A_OCER","ZA",2011
"A_FVEG_ZA","A_FVEG","ZA",2011
"A_OILS_ZA","A_OILS","ZA",2011
"A_SUGB_ZA","A_SUGB","ZA",2011
"A_FIBR_ZA","A_FIBR","ZA",2011
"A_OTCR_ZA","A_OTCR","ZA",2011
"A_CATL_ZA","A_CATL","ZA",2011
"A_PIGS_ZA","A_PIGS","ZA",2011
"A_PLTR_ZA","A_PLTR","ZA",2011
"A_OMEA_ZA","A_OMEA","ZA",2011
"A_OANP_ZA","A_OANP","ZA",2011
"A_MILK_ZA","A_MILK","ZA",2011
"A_FORE_ZA","A_FORE","ZA",2011
"A_FISH_ZA","A_FISH","ZA",2011
"A_COAL_ZA","A_COAL","ZA",2011
"A_GASE_ZA","A_GASE","ZA",2011
"A_ORAN_ZA","A_ORAN","ZA",2011
"A_IRON_ZA","A_IRON","ZA",2011
"A_COPO_ZA","A_COPO","ZA",2011
"A_NIKO_ZA","A_NIKO","ZA",2011
"A_PREO_ZA","A_PREO","ZA",2011
